Refcode,largest_cavity_diameter,pore_limiting_diameter,largest_included_sphere_along_free_sphere_path,Unitcell_volume,Density_g/cm3,ASA_m^2/cm^3,ASA_m^2/g,NASA_m^2/cm^3,NASA_m^2/g,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g
ILOKOJ,1.93598,1.2102,1.89233,2780.54,1.74077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KESHIC,2.32182,1.23736,1.78386,1315.39,1.43569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GICZOI,2.2901,1.00982,2.24745,686.836,1.57305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIFLUF,1.96321,0.75666,1.39908,939.082,2.53277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIYLUY,2.99643,0.93277,2.87562,7303.15,2.402,0.0,0.0,27.2221,11.3331,0.0,0.0,0.0,48.3468,0.00662,0.00275603
IPUSER,1.6493,0.92029,1.59982,1102.02,1.69564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUQHOP,2.23757,1.34195,2.21201,1129.35,1.69263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIGXAW01,1.80908,1.54363,1.79948,1959.55,1.67952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEDJUY,4.76642,3.85743,4.76642,919.903,1.78513,1102.32,617.503,50.3519,28.2062,219.378,0.23848,0.133592,27.8363,0.03026,0.0169511
HOXWEY,1.52807,0.45873,1.13772,1173.13,2.73744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KASNIC,2.51169,1.31756,2.50356,10524.6,1.27748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KESJAW,2.03211,1.31155,1.86238,1415.71,1.39977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JULCAU,1.40562,0.6557,1.3561,895.771,2.17608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JULHIH,1.44102,0.66538,1.42887,1757.16,1.5597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEHPAO,2.19397,1.19401,2.19397,2913.1,1.67089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUJLOS,2.58582,0.69715,2.58582,878.368,2.38184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAZZEQ,5.9156,4.06039,5.9156,9584.57,1.29393,1122.95,867.858,0.0,0.0,2165.73,0.22596,0.17463,0.0,0.0,0.0
KAZQAG,2.66276,1.415,2.66276,2169.86,1.48305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUYREA,4.5826,1.54945,4.54085,3864.7,1.13256,0.0,0.0,386.349,341.129,0.0,0.0,0.0,350.141,0.0906,0.0799956
GIFLOZ,1.85513,0.74281,1.85343,911.789,2.62771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIYMEJ,2.89657,0.90567,2.65303,7180.18,2.48065,0.0,0.0,12.9848,5.23442,0.0,0.0,0.0,21.5405,0.003,0.00120936
HEFWEV,2.21484,1.07143,2.12951,659.737,1.40603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUFCER,1.91654,0.60768,1.38157,572.879,1.88546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAZPOQ,2.65728,1.23345,2.6475,507.144,1.46226,0.0,0.0,0.719586,0.492107,0.0,0.0,0.0,0.0,0.0,0.0
KAYLON,1.92298,1.1353,1.8761,1048.94,1.62168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAZZAM,5.40794,1.68811,5.38837,26704.5,1.15346,0.0,0.0,338.438,293.411,0.0,0.0,0.0,1763.56,0.06604,0.0572539
KBZILT01,2.27416,1.45196,2.2395,1229.47,1.43887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIGXAW,1.85297,1.6069,1.84008,1971.3,1.66951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEGVUM,1.85416,1.05828,1.6697,804.369,2.04945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXSEU,1.55383,0.42354,1.05685,1149.48,2.83814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAMBOT,2.18277,1.2818,2.18277,1257.61,1.33005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEWKEB,1.59801,0.85418,1.48034,1887.33,1.76831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUDWAI,2.04038,1.08398,2.04038,1267.7,1.72223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIQKUP,2.06003,0.93671,2.01627,1983.61,1.62264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUDVAE,3.25752,1.15962,3.24073,811.755,1.58456,0.0,0.0,100.265,63.2763,0.0,0.0,0.0,33.9801,0.04186,0.0264174
HAVYUZ,2.62418,1.25557,2.58131,2642.38,1.60688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWOWAS,2.24946,1.18334,2.24946,535.625,1.91143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRUKUE,2.09871,1.20978,2.09871,1904.54,1.37565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIQKEY,3.87137,2.0447,3.86105,1658.7,1.63594,0.0,0.0,184.789,112.956,0.0,0.0,0.0,105.527,0.06362,0.0388889
GUMHUU,3.97031,1.12182,3.95643,5188.43,1.38177,0.0,0.0,128.989,93.3507,0.0,0.0,0.0,198.198,0.0382,0.0276457
GEBCEX,6.3484,5.47921,6.3484,3320.78,0.677799,2315.56,3416.29,0.0,0.0,1825.1,0.5496,0.81086,0.0,0.0,0.0
IFIBAB,2.09084,1.53692,2.08951,761.364,2.16631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIQLAW,1.84773,0.85738,1.80243,1990.14,1.67744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOFMIZ,2.3976,0.90991,2.38378,1327.05,1.71311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JIQMAA,1.66675,0.7246,1.49006,891.603,1.78959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAFWOD,2.16702,1.02921,1.66634,2675.05,1.33013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INASEV,4.91218,3.28323,4.91218,1351.91,1.3536,1191.56,880.288,0.0,0.0,358.284,0.26502,0.195789,0.0,0.0,0.0
GISRUX,2.01222,1.12102,1.77541,800.563,2.45285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUWZAF,1.47718,0.82632,1.40775,376.561,1.87215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIFLIT,1.82754,0.74494,1.39105,939.878,2.5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOKXOU,2.50261,0.99755,2.15473,2414.19,2.19118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HALJEN,2.05701,0.73826,1.50662,1231.47,2.11872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISEGAP,4.87013,1.07275,4.87002,3458.7,1.47516,0.0,0.0,701.324,475.422,0.0,0.0,0.0,604.719,0.17484,0.118523
ISAROJ01,2.21097,1.23463,2.18464,968.627,1.53733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOFWII,2.19026,1.39593,2.19026,1123.68,1.67637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOSQOX,2.2637,1.2634,2.02731,1900.73,2.11567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEQCAN,2.56932,1.15459,2.56932,1201.98,1.55964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAMYON,4.63599,2.85473,4.62507,6301.05,1.66048,702.578,423.118,0.0,0.0,946.796,0.15026,0.090492,0.0,0.0,0.0
KAMYED,2.15547,0.75699,2.15547,1125.62,1.65392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISEGET,4.91208,1.10795,4.91208,3545.35,1.43978,0.0,0.0,744.673,517.213,0.0,0.0,0.0,641.709,0.181,0.125714
HOXSAQ,3.32231,2.32495,3.10848,1444.39,2.23559,0.0,0.0,212.901,95.233,0.0,0.0,0.0,126.211,0.08738,0.0390859
HAZVAI,0.69718,0.08637,0.55791,823.816,3.76798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISAROJ,2.20715,1.24878,2.20715,966.794,1.54024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUZSUR,8.75273,7.44353,8.75273,4589.7,0.985556,1508.9,1531.01,0.0,0.0,1860.11,0.40528,0.41122,0.0,0.0,0.0
GUTMEN,2.01573,1.5096,1.97932,1148.28,1.56367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIGYAZ,4.73566,2.07406,4.42013,3348.89,1.2416,0.0,0.0,1018.14,820.022,0.0,0.0,0.0,755.844,0.2257,0.181781
FIHGOU,1.88938,1.13203,1.8348,1730.23,1.47612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIPCAQ,1.73144,1.00729,1.71938,824.246,1.39185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KVIOLD01,1.65545,0.68622,1.58064,847.41,1.78062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KVIOLD03,1.62066,0.68426,1.61722,830.732,1.84861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMZEI,3.48846,2.8541,3.48059,2613.22,1.98399,373.674,188.345,0.0,0.0,251.025,0.09606,0.0484175,0.0,0.0,0.0
LORMUD,2.85316,1.82867,2.85316,1533.7,1.73267,0.0,0.0,6.13269,3.53944,0.0,0.0,0.0,0.0,0.0,0.0
KVIOLD02,1.65463,0.68626,1.65463,847.41,1.78062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAFKIQ,4.64187,2.30254,4.63716,4367.22,1.28945,0.0,0.0,801.972,621.948,0.0,0.0,0.0,775.356,0.17754,0.137686
LASRUU,2.70208,0.98036,2.69954,2531.07,1.87488,0.0,0.0,1.29763,0.692116,0.0,0.0,0.0,0.0,0.0,0.0
NAHXEZ,2.11453,1.17596,2.03371,1220.31,1.61587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUFKAA,2.1592,0.99561,2.12287,567.986,1.52774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAFKOW,2.66214,1.43725,2.3598,2149.77,1.24961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINQEG,1.4607,0.77753,1.45912,621.344,1.94754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOFDUI,0.2705,0.00024,0.25859,601.324,3.25073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJIYAK,1.85062,0.96068,1.57691,1126.59,1.64663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOTJEK,2.47335,0.96467,2.46149,2058.2,2.50301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NULYEZ,1.89439,1.04785,1.89439,496.213,2.89593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIFCOR,2.37303,1.13047,2.37303,1142.47,1.45207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLITEI,1.76295,0.76984,1.72032,1460.39,1.85791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NALXEF,3.13977,1.19075,3.13977,2290.52,1.92188,0.0,0.0,157.7,82.0553,0.0,0.0,0.0,143.936,0.06284,0.0326972
OGUROX,2.4375,1.67898,2.37594,373.964,1.55594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACHEC,1.78256,1.02946,1.78256,1013.64,2.26666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSRAL01,2.60921,1.21754,2.55524,1768.11,1.7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NONYOF,1.83402,0.8231,1.83402,2762.43,2.54821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAKPOH,3.69423,1.59233,3.68161,6015.48,1.8622,0.0,0.0,205.412,110.306,0.0,0.0,0.0,313.406,0.0521,0.0279777
NULYAV,1.91685,0.8562,1.91685,499.87,2.85099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUZGUI,2.59533,1.08851,2.58412,1407.03,1.45614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NALXIJ,1.58679,0.88741,1.5813,584.63,1.75742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODOJIB,0.99194,0.5546,0.9738,994.515,3.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBINAS,1.6246,0.693,1.61571,2437.0,1.78453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIZBEC01,1.88558,1.45283,1.87451,781.236,1.61743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOFSOP,3.07406,0.77471,3.05994,3557.73,2.01922,0.0,0.0,87.5898,43.3781,0.0,0.0,0.0,95.9875,0.02698,0.0133616
KVIOLD05,1.6173,0.64548,1.6085,825.77,1.85972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIJLUN,1.32136,0.41917,1.13335,1501.0,1.87805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAVNEE,1.90135,1.09946,1.80721,1528.59,1.59654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOHJUS,1.63299,0.78277,1.40336,1009.1,1.98917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATXOX01,0.74398,0.0,0.73774,1375.91,6.73389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPILAC,1.97379,1.31011,1.91391,1016.35,1.45267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEHSOK,2.15852,1.02792,2.15778,2301.63,1.9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUMPIW,0.00823,0.0,-0.08919,739.739,5.51845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LADVIW,2.54074,1.45742,2.47791,3448.47,1.5564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBAWAS,1.66763,0.90303,1.52291,608.59,1.6773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPWEC,1.84606,1.08375,1.7524,2085.83,1.70772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOVZOM,3.27027,1.31786,3.15378,2621.01,2.79591,0.0,0.0,159.645,57.0993,0.0,0.0,0.0,147.458,0.05626,0.0201222
ODOJOH,1.81351,1.03753,1.81351,1113.92,2.12283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NINFUN,2.28739,1.32365,2.25242,2067.07,1.37036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEPDAP,4.52284,3.37991,4.27278,834.659,1.39762,1100.36,787.313,0.0,0.0,187.615,0.22478,0.160831,0.0,0.0,0.0
NUXNAW,4.90983,3.466,4.75484,5766.74,1.27058,737.995,580.831,1.40272,1.104,913.452,0.1584,0.124667,7.15076,0.00124,0.000975929
ONEXUD,4.48828,2.57444,4.26186,4998.59,1.09546,0.0,0.0,995.321,908.588,0.0,0.0,0.0,1004.72,0.201,0.183485
NIYNAK,2.46829,1.44399,2.46344,5588.07,1.06458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENVOU,2.07397,0.98897,1.78423,914.522,1.74768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUZZEN,3.04776,1.22591,3.04494,1016.83,1.39062,0.0,0.0,17.3754,12.4947,0.0,0.0,0.0,16.92,0.01664,0.0119659
NATXOX,0.75238,0.0,0.75062,1393.13,6.65065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIYZID03,1.98538,1.4893,1.97197,702.147,1.6292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBUJEA,2.23098,1.27324,2.23098,1155.0,1.50253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURVAY,1.87228,0.98235,1.87228,1386.44,1.61167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KISVOA,3.21776,1.51385,3.21154,1350.73,1.96443,0.0,0.0,67.2748,34.2464,0.0,0.0,0.0,38.631,0.0286,0.0145589
MINKEB,1.67444,0.92516,1.6592,1328.73,1.61636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAYFEA,2.77434,1.23042,2.77434,2937.06,1.33588,0.0,0.0,3.89424,2.9151,0.0,0.0,0.0,8.75243,0.00298,0.00223073
NAGZIH,2.70615,1.12366,2.6975,986.985,1.8503,0.0,0.0,2.79908,1.51277,0.0,0.0,0.0,0.0,0.0,0.0
NENSAD,2.95438,1.30997,2.38649,1450.32,1.4669,0.0,0.0,14.5527,9.9207,0.0,0.0,0.0,29.7606,0.02052,0.0139886
NEFJAM,1.75116,0.69444,1.73135,2896.61,1.77205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASROO,2.64927,0.98607,2.64927,2530.03,1.85737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIJJAS,2.55107,1.21743,2.52761,4720.14,1.64152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KVIOLD04,1.61899,0.64695,1.61899,826.611,1.85783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLIZAK,1.34805,0.84258,1.34632,839.755,1.7735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KONYET,2.4583,1.04272,2.4583,3632.22,1.52272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCUTUF,1.79378,0.87586,1.77995,995.272,1.70368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIYCOL,1.8845,1.11049,1.8845,1350.78,1.78761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAFLUD,2.46499,1.21123,2.39133,3079.04,1.62313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEZLUY,2.76154,1.60482,2.55061,6720.01,1.25027,0.0,0.0,0.868888,0.694962,0.0,0.0,0.0,8.87041,0.00132,0.00105577
NAFLAJ,2.81266,1.25325,2.74719,7544.64,1.56595,0.0,0.0,4.6074,2.94224,0.0,0.0,0.0,0.0,0.0,0.0
MINKAX,1.72802,0.94543,1.71018,1380.95,1.56493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAKPIB,4.04917,1.83978,3.96122,7099.58,1.56781,0.0,0.0,297.004,189.439,0.0,0.0,0.0,452.385,0.06372,0.0406428
NULYID,2.60983,1.21381,2.50917,1376.3,2.18063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHDIAN01,1.70614,1.20102,1.68304,1491.62,1.52464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LATCEQ,2.4904,1.35601,2.39487,4280.28,1.41697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAFLOX,2.85747,1.44309,2.84893,3728.26,1.50463,0.0,0.0,9.46231,6.28879,0.0,0.0,0.0,10.6628,0.00286,0.0019008
LEDZAY,1.94096,1.05478,1.94096,650.314,1.96015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIYMUD,2.6134,1.441,2.49485,4184.75,1.10033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACKEF,4.31116,1.06657,4.27259,5104.1,2.01619,0.0,0.0,430.208,213.377,0.0,0.0,0.0,588.094,0.11522,0.0571474
OMUJEM,2.70647,1.40646,2.69696,2106.96,1.37598,0.0,0.0,0.964794,0.701168,0.0,0.0,0.0,0.0,0.0,0.0
KHCBZO11,1.5679,0.76162,1.44086,1385.58,1.68369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOTJIO,2.14556,1.07922,1.89125,2115.28,2.49204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUHTEO,2.15589,1.34074,2.15589,943.795,1.31063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOGNEC,3.25746,1.67566,3.23422,4208.71,1.86306,0.0,0.0,41.5314,22.2921,0.0,0.0,0.0,87.457,0.02078,0.0111537
NEPDAP01,4.52254,3.38136,4.50909,834.659,1.40163,1024.21,730.73,0.0,0.0,191.204,0.22908,0.163438,0.0,0.0,0.0
MOTMAJ,3.77403,2.23367,3.65968,2290.05,1.51066,0.0,0.0,280.728,185.831,0.0,0.0,0.0,202.715,0.08852,0.0585969
POZHOB,2.38423,1.37322,2.38423,2441.6,1.41129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QOLCAW,2.46454,1.22975,2.43545,3289.49,1.69012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SISPAO,2.2955,1.5571,2.15227,997.592,1.58625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QIQFUT,1.2866,0.17574,0.67072,1380.52,2.54331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOGSAJ,1.23415,0.41058,1.1572,760.863,1.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAXZEU01,2.81484,1.17969,2.81484,2167.56,1.76405,0.0,0.0,8.68418,4.92288,0.0,0.0,0.0,19.8982,0.00918,0.00520395
SODDAR,2.53715,1.67194,2.41857,1273.46,2.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUWZAK,2.15163,1.28244,2.15163,471.75,1.43881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOHYUL,2.23511,1.53379,2.23511,1105.83,2.00861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QODTIP,1.80255,0.88791,1.78294,1108.14,1.64973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QIJNOO,4.10617,3.34931,3.93142,2066.31,1.55094,1109.3,715.245,0.0,0.0,433.14,0.20962,0.135157,0.0,0.0,0.0
SOFKED,2.06982,1.01272,1.79364,995.729,1.63914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PETGED,3.94173,3.504,3.87879,1139.74,1.80861,855.431,472.977,0.0,0.0,222.09,0.19486,0.10774,0.0,0.0,0.0
SODLOO,1.77746,1.16635,1.71506,3384.56,1.61446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFMAN,3.31668,2.43481,3.30766,1295.22,1.5775,0.0,0.0,156.286,99.072,0.0,0.0,0.0,72.0662,0.05564,0.0352709
TAJLUN,1.14576,0.47901,1.14576,3466.12,3.25669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSTEG,1.84681,1.26659,1.84681,1110.75,1.5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAWMOQ,2.97751,1.20174,2.95923,897.773,1.44049,0.0,0.0,40.5028,28.1174,0.0,0.0,0.0,26.5382,0.02956,0.0205208
POGWOA,2.35912,1.69348,2.35912,553.564,1.58755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QOGJAX,1.96746,1.16723,1.7562,926.401,1.44643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOTROK01,2.50227,1.38096,2.32608,1952.66,2.11826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOGKUV,2.86318,1.57283,2.86318,643.705,2.20933,0.0,0.0,38.1418,17.264,0.0,0.0,0.0,26.8425,0.0417,0.0188745
SEGKUM,1.54232,0.43966,1.45473,1152.71,2.81618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QARWAJ,1.47659,0.48568,1.47242,669.885,2.01416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QOGSEL,2.00092,0.64765,1.98499,1238.15,2.51859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUKNAM,2.18585,1.11113,2.18585,551.412,1.29946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PURMAS,1.88426,0.78239,1.83327,590.412,1.98677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POQNUE,2.95492,1.57768,2.95492,3237.88,1.38606,0.0,0.0,15.4989,11.182,0.0,0.0,0.0,45.2655,0.01398,0.0100861
PIJYAL,2.50577,1.53909,2.50472,914.504,1.22941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEBJUI,1.636,0.98864,1.63208,493.245,1.63129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QIBQEA,4.63036,4.23406,4.63036,3842.79,2.86367,687.041,239.916,0.0,0.0,505.864,0.13164,0.045969,0.0,0.0,0.0
RIFYOW,1.63276,0.70994,1.59983,2732.42,2.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TANYOY,2.33212,1.46754,2.09287,1176.66,1.41989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OYOVEE,1.91838,0.79363,1.88897,2485.75,2.43911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIMVAN,2.67351,1.11604,1.95301,2560.86,1.77026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASPOQ,2.9908,1.05532,2.98452,2142.27,1.71347,0.0,0.0,31.3366,18.2884,0.0,0.0,0.0,26.9069,0.01256,0.00733017
